GEO LEVEL,GEO COMPARISON,Year,GEO UNIT,ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
County,state,2016,county,48,Texas,TX,48067,Cass County,48067,30346,0,14430,74,11770,351,5736,704,1157,272,21608,1108,3004,367,6453,47,6849,63,4972,1.4,978,189,7110,27,,,174,86,2731,312,382,124,781,185,436,137,19.2,2.4,8.8,2.1,21608,1108,14.1,1.7,21.3,0.2,22.6,0.2,16.6,8.3,1.6,23.4,0.1,0.3,0.3,1.2,0.6,18.9,2.2,3.2,1.1,6.6,1.6,1.4,0.5,0.7233,0.8221,0.1976,2.4348,0.6957,0.8063,0.2925,0.5652,0.415,2.0791,0.581,0.1897,0.0237,0.2134,0.0751,0.3913,0.6996,0.4427,0.7431,0.419,2.6957,0.5771,7.4229,0.5138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4978,528,16.6,1.8,27623
County,state,2016,county,48,Texas,TX,48069,Castro County,48069,7875,0,3191,40,2490,149,1256,401,165,77,21230,4121,1389,178,1091,12,2377,0,790,2,213,76,5200,8,,,58,36,381,95,186,68,108,61,95,97,16.2,5.2,4.8,2.2,21230,4121,29.5,3.8,13.9,0.2,30.2,0,10.2,8.6,3,66,0.1,13.7,3.1,1.8,1.1,11.9,3,7.5,2.7,4.3,2.4,1.2,1.2,0.4545,0.2727,0.8735,2.3281,0.6482,0.3004,0.9209,0.083,0.4545,1.7589,0.2925,0.8696,0.9249,1.7945,0.917,0.5138,0.3478,0.9091,0.3241,0.3202,2.415,0.415,8.2964,0.6601,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,,2401,308,30.9,4,6986
County,state,2016,county,48,Texas,TX,48071,Chambers County,48071,38072,0,14440,58,12967,266,4411,814,1093,284,29729,1575,3923,568,3992,66,10588,48,4937,1.3,756,237,12138,39,,,383,173,2969,388,173,92,343,160,286,151,11.7,2.1,6.4,1.6,29729,1575,16.2,2.3,10.5,0.2,27.8,0.1,13,5.8,1.8,31.9,0.1,5.6,1.6,2.7,1.2,20.6,2.7,1.3,0.7,2.6,1.2,0.8,0.4,0.166,0.581,0.2964,1.1542,0.1739,0.0791,0.8221,0.2332,0.1502,1.2846,0.0672,0.3399,0.6917,1.0316,0.5217,0.6166,0.7628,0.0791,0.083,0.1462,1.6877,0.1304,5.1581,0.1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6247,969,16.5,2.6,36265
County,state,2016,county,48,Texas,TX,48073,Cherokee County,48073,51257,0,20971,110,17683,370,10570,1117,1276,266,19871,1008,6816,516,8400,123,13083,50,6892,1.1,2025,293,19743,14,,,374,133,4347,415,1021,202,1008,179,2767,293,21.9,2.3,6,1.2,19871,1008,20.4,1.5,16.4,0.2,25.5,0.1,14.1,11.5,1.6,38.5,0,4.8,0.7,1.8,0.6,20.7,2,5.8,1.1,5.7,1,5.4,0.6,0.8538,0.4862,0.5889,2.7431,0.8221,0.5217,0.6403,0.332,0.8458,2.3399,0.7905,0.4862,0.6522,1.1383,0.5929,0.5099,0.7668,0.7945,0.5929,0.7787,3.4427,0.9249,9.664,0.8775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9763,753,20,1.5,50112
County,state,2016,county,48,Texas,TX,48075,Childress County,48075,7059,0,2974,179,2356,191,1342,391,167,130,18745,2919,703,185,1074,180,1427,167,1078,5,207,94,2454,292,,,325,184,298,124,7,20,203,133,1179,204,22.8,6.6,6.3,4.6,18745,2919,14.7,3.6,15.2,2.6,20.2,2.4,18.3,8.8,4,34.8,4.1,1.1,1.2,10.9,6.2,10,4.1,0.3,0.9,8.6,5.6,16.7,2.9,0.8814,0.5613,0.2174,2.5494,0.751,0.419,0.1265,0.7194,0.498,1.7628,0.2964,0.3913,0.0949,0.4862,0.2134,0.9249,0.253,0.0277,0.9368,0.9486,3.0909,0.8221,7.8893,0.5929,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,,905,248,15.4,4.2,6768
County,state,2016,county,48,Texas,TX,48077,Clay County,48077,10367,0,5155,25,4106,132,1575,290,327,110,26696,2057,793,148,2142,29,2228,0,1957,2.3,266,79,961,11,,,8,23,946,143,109,48,93,40,69,25,15.4,2.8,6.7,2.3,26696,2057,10.7,2,20.7,0.3,21.5,0,19,6.5,1.9,9.3,0.1,1,0.8,0.2,0.5,18.4,2.8,2.7,1.2,2.3,1,0.7,0.2,0.3953,0.6443,0.0593,1.3478,0.249,0.7747,0.2213,0.7549,0.2055,1.9565,0.4545,0.0079,0.0791,0.087,0.0277,0.087,0.6798,0.3083,0.0672,0.1225,1.2648,0.0553,4.6561,0.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1660,258,16.1,2.5,6902
County,state,2016,county,48,Texas,TX,48079,Cochran County,48079,2955,0,1354,33,1007,77,569,147,91,34,20408,2393,553,58,424,13,851,7,483,2.2,90,35,1834,13,,,9,18,166,47,76,37,74,31,119,75,19.6,5.1,7,2.4,20408,2393,30,3.1,14.3,0.4,28.8,0.2,16.6,8.9,3.5,62.1,0.4,12.3,3.1,0.7,1.4,12.3,3.4,7.5,3.7,7.3,2.9,4,2.5,0.7431,0.6877,0.8814,3.0949,0.8814,0.3478,0.8775,0.5652,0.5257,2.3162,0.7628,0.8142,0.9091,1.7233,0.8696,0.2411,0.3597,0.913,0.8182,0.7312,3.0632,0.8024,10.1976,0.9091,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,,811,132,27.8,4.6,2765
County,state,2016,county,48,Texas,TX,48081,Coke County,48081,3228,0,2664,27,1567,99,534,153,68,39,27755,5601,349,90,859,35,651,0,566,2.5,122,49,744,25,,,31,31,744,102,22,21,59,31,119,29,17.2,5,4.3,2.5,27755,5601,14.7,3.8,26.6,1.1,20.2,0,18.2,7.8,3.1,23,0.8,1.8,2.1,1.2,1.2,27.9,3.8,1.4,1.4,3.8,2,3.7,0.9,0.5573,0.1937,0.2174,1.1621,0.1818,0.9328,0.1225,0.7075,0.336,2.0988,0.5929,0.17,0.1779,0.3478,0.1423,0.3794,0.9407,0.0909,0.2648,0.7115,2.3874,0.4032,5.996,0.2016,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,,502,134,16.1,4.3,2545
County,state,2016,county,48,Texas,TX,48083,Coleman County,48083,8476,0,5525,32,3407,204,1545,440,213,78,25178,3214,1058,148,1891,59,1859,20,1094,2.4,217,89,1888,18,,,137,79,813,156,51,42,187,81,55,65,18.3,5.2,6,2.2,25178,3214,17.4,2.4,22.3,0.7,21.9,0.2,13,6.4,2.6,22.3,0.2,1.3,1.4,2.5,1.4,14.7,2.8,1.5,1.2,5.5,2.3,0.6,0.8,0.6601,0.4862,0.3913,1.913,0.4585,0.8419,0.253,0.2332,0.1897,1.5178,0.1462,0.166,0.1344,0.3004,0.1304,0.5889,0.4704,0.1146,0.5613,0.1146,1.8498,0.17,5.581,0.1462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2053,269,24.3,3.2,7736
County,state,2016,county,48,Texas,TX,48085,Collin County,48085,886633,0,329455,242,314918,1128,62651,3233,21376,1330,39933,403,36966,1694,86199,44,241386,0,58989,0.2,25107,1199,353761,397,,,59210,1598,6229,618,7240,610,8629,692,3396,507,7.1,0.4,4.5,0.3,39933,403,6.4,0.3,9.7,0.1,27.2,0,6.7,8,0.4,39.9,0,3.9,0.2,18,0.5,1.9,0.2,2.3,0.2,2.7,0.2,0.4,0.1,0.0316,0.2134,0.004,0.253,0.0119,0.0356,0.7668,0.0079,0.3597,1.17,0.0553,0.5099,0.5099,1.0198,0.5099,0.9881,0.004,0.2016,0.0949,0.0632,1.3518,0.0751,3.7945,0.0395,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,104530,3515,11.8,0.4,866390
County,state,2016,county,48,Texas,TX,48087,Collingsworth County,48087,3032,0,1428,89,1097,78,582,195,69,44,21116,1797,468,93,535,72,789,64,486,3.2,119,56,1265,132,,,19,13,76,35,27,20,71,29,68,85,19.7,6.6,4.9,3,21116,1797,23,4.4,17.6,2.4,26,2.1,16.4,10.8,5.1,41.7,4.4,7.7,3.8,1.3,0.9,5.3,2.5,2.5,1.9,6.5,2.5,2.2,2.8,0.751,0.2925,0.7036,2.4941,0.7391,0.6047,0.6759,0.5336,0.7668,2.581,0.8814,0.5455,0.8063,1.3518,0.6917,0.415,0.083,0.2411,0.7233,0.5968,2.0593,0.2569,8.4862,0.6996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,627,149,21.2,5.1,2873
County,state,2016,county,48,Texas,TX,48089,Colorado County,48089,20792,0,10555,57,7624,318,2854,613,310,147,26161,2160,2599,363,4237,82,4811,0,3007,1.6,556,140,8796,15,,,252,140,1789,287,361,173,367,122,357,138,14,3,3.3,1.6,26161,2160,18.2,2.5,20.4,0.4,23.1,0,14.7,7.3,1.8,42.3,0.1,3.9,1.5,2.4,1.3,16.9,2.7,4.7,2.3,4.8,1.6,1.7,0.7,0.2885,0.083,0.4506,1.1028,0.1542,0.7589,0.3478,0.3874,0.2846,1.7787,0.3043,0.5652,0.5217,1.087,0.5455,0.5652,0.6008,0.6957,0.4229,0.4783,2.7628,0.6087,6.7312,0.3597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3380,591,16.5,2.9,19522
County,state,2016,county,48,Texas,TX,48091,Comal County,48091,124234,0,51631,117,45338,594,11356,1353,2657,410,33872,836,7299,619,21533,125,28634,62,16734,0.7,3544,428,38210,175,,,3632,414,6068,457,1275,271,1405,240,1120,267,9.2,1.1,4.5,0.7,33872,836,8.5,0.7,17.3,0.1,23,0,13.6,7.8,0.9,30.8,0.1,2.5,0.5,7,0.8,11.8,0.9,2.8,0.6,3.1,0.5,0.9,0.2,0.0751,0.2134,0.0356,0.3676,0.0356,0.581,0.3399,0.2806,0.3439,1.5455,0.1502,0.3241,0.3123,0.6364,0.2925,0.8538,0.336,0.3439,0.1542,0.1818,1.8696,0.1739,4.419,0.0672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,17061,1408,13.9,1.1,133141
County,state,2016,county,48,Texas,TX,48093,Comanche County,48093,13506,0,7243,52,5079,220,2825,497,292,102,21681,1334,1877,232,3168,52,3065,77,2525,2.1,430,119,3928,2,,,94,50,1704,192,232,87,246,72,213,131,21.3,3.8,5.2,1.8,21681,1334,20.1,2.5,23.5,0.4,22.7,0.6,19,8.5,2.3,29.1,0,4.3,1.2,1.3,0.7,23.5,2.7,4.6,1.7,4.8,1.4,1.6,1,0.834,0.3439,0.5731,2.4229,0.6917,0.8775,0.3043,0.7549,0.4466,2.3834,0.8024,0.3123,0.5692,0.8814,0.4308,0.4071,0.8498,0.6838,0.4229,0.4506,2.8142,0.664,8.502,0.7036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3117,466,23.4,3.5,12215
County,state,2016,county,48,Texas,TX,48095,Concho County,48095,4142,0,1647,73,790,101,293,122,21,26,16599,2270,1198,158,659,28,546,0,235,1.6,39,32,2371,38,,,3,13,325,55,0,18,32,23,1386,250,10.6,4.5,1.9,2.2,16599,2270,38.6,4.5,15.9,0.7,13.2,0,8.5,4.9,4.1,57.2,0.9,18.5,5.2,0.2,0.8,19.7,3.4,0,2.3,4.1,2.9,33.5,6,0.1265,0.0356,0.9605,2.0711,0.5257,0.4862,0.004,0.0316,0.0711,0.5929,0.0079,0.7589,0.9605,1.7194,0.8656,0.0949,0.7273,0,0.2964,0.996,2.1146,0.2688,6.498,0.3083,0,0,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,1,1,,455,124,16.5,4.2,3821
County,state,2016,county,48,Texas,TX,48097,Cooke County,48097,38878,0,16675,94,14896,308,5726,1047,1279,268,28045,1148,3605,391,6743,134,9424,0,5653,1.4,1206,209,8968,27,,,474,155,2057,225,488,158,798,195,685,180,15,2.8,6.5,1.3,28045,1148,13.9,1.5,17.3,0.3,24.2,0,14.7,8.1,1.4,23.1,0.1,3.3,0.9,2.8,0.9,12.3,1.3,3.3,1.1,5.4,1.3,1.8,0.5,0.3676,0.6008,0.1858,1.3399,0.2411,0.581,0.4743,0.3874,0.3794,1.8221,0.3597,0.1739,0.4348,0.6087,0.2846,0.6285,0.3597,0.4506,0.5455,0.4941,2.4783,0.4585,6.249,0.2451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6199,631,16.2,1.6,41177
County,state,2016,county,48,Texas,TX,48099,Coryell County,48099,75710,0,26032,281,22791,452,8697,972,2318,340,20555,722,5815,425,6733,33,19010,0,9043,0.9,2335,308,30354,56,,,1115,235,1584,221,561,144,964,195,14053,755,14.1,1.6,9.2,1.3,20555,722,12.4,0.9,8.9,0.1,25.1,0,15.6,10.2,1.3,40.1,0.1,1.8,0.4,4.3,0.9,6.1,0.9,2.5,0.6,4.2,0.9,18.6,1,0.2964,0.8538,0.1146,2.0395,0.5059,0.0198,0.5968,0.4704,0.6996,1.7866,0.3202,0.5217,0.1818,0.7036,0.3439,0.7589,0.1067,0.2451,0.3083,0.9526,2.3715,0.3913,6.9012,0.3874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,5932,633,10.2,1.1,73784
County,state,2016,county,48,Texas,TX,48101,Cottle County,48101,1560,116,1051,84,679,73,388,141,86,42,20397,3196,302,83,447,87,368,91,314,4.9,38,30,705,183,,,30,39,36,22,11,21,105,49,0,13,25,8.3,11.6,5.5,20397,3196,27.8,6.7,28.7,6.1,23.6,5.6,20.1,5.6,4.5,45.2,11.3,3.1,4.1,2.9,3.7,3.4,2,1.6,3.1,15.5,6.9,0,0.8,0.9526,0.9447,0.8458,3.5296,0.9447,0.9684,0.3874,0.8103,0.1225,2.2885,0.7312,0.6285,0.4071,1.0356,0.5257,0.6324,0.0395,0.1225,0.9921,0,1.7866,0.1462,8.6403,0.7352,1,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,1,,297,115,19,7.1,1305
County,state,2016,county,48,Texas,TX,48103,Crane County,48103,4823,0,1655,31,1543,63,550,193,69,50,25367,3012,799,99,588,61,1469,56,359,1.6,155,72,3169,13,,,13,20,336,69,74,37,65,39,99,69,11.7,4.1,3.3,2.4,25367,3012,27.2,3.3,12.2,1.3,30.5,1.2,7.6,10,4.7,65.7,0.3,13.5,3.1,0.8,1.2,20.3,4.1,4.8,2.4,4.2,2.5,2.1,1.4,0.166,0.083,0.83,1.419,0.2806,0.166,0.9368,0.0119,0.6719,1.7866,0.3123,0.8577,0.9209,1.7787,0.9012,0.2648,0.751,0.7036,0.3083,0.5573,2.585,0.5138,7.5692,0.5375,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,,805,194,17,4.1,4754
County,state,2016,county,48,Texas,TX,48105,Crockett County,48105,3836,201,1825,103,1431,137,851,311,50,75,23861,3820,660,159,535,117,955,138,428,3.6,108,63,2477,279,,,18,30,195,98,76,65,20,29,83,70,22.7,8.1,2.8,4.1,23861,3820,26.3,6.6,13.9,3,24.9,3.4,11.4,7.5,4.4,64.6,6.4,6.2,4.1,1,1.6,10.7,5.3,5.3,4.5,1.4,2.1,2.2,1.8,0.8775,0.0632,0.8182,2.2372,0.6206,0.3004,0.5731,0.1304,0.3162,1.3202,0.083,0.8419,0.7312,1.5731,0.8103,0.3083,0.2767,0.7628,0.0316,0.5889,1.9684,0.2213,7.0988,0.4427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,807,262,21.5,6.8,4186
County,state,2016,county,48,Texas,TX,48107,Crosby County,48107,5987,0,2902,29,2110,106,1177,201,260,59,19651,1442,1063,101,1115,32,1647,0,1014,1.8,237,63,3533,18,,,18,20,198,54,123,47,102,38,88,47,20,3.4,9.5,2.1,19651,1442,27.7,2.5,18.6,0.5,27.5,0,17.2,11.2,2.9,59,0.3,3.4,1.4,0.6,0.7,6.8,1.8,5.8,2.2,4.8,1.8,1.5,0.8,0.7747,0.8893,0.8419,3.3478,0.9249,0.6719,0.7945,0.6126,0.8063,2.8854,0.9644,0.7866,0.4506,1.2372,0.6245,0.2253,0.1462,0.8103,0.4229,0.4269,2.0316,0.2372,9.502,0.8577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1276,153,21.7,2.6,5026
County,state,2016,county,48,Texas,TX,48109,Culberson County,48109,2259,0,1012,138,762,120,535,150,51,37,18862,2982,532,106,397,98,525,122,553,5.9,82,41,1878,123,,,24,25,192,66,27,26,46,29,37,36,23.8,6.7,4.6,3.4,18862,2982,35.1,6.7,17.6,4.3,23.2,5.4,24.6,10.8,5.1,83.1,5.4,11.3,3.9,2.4,2.5,19,5.6,3.5,3.4,6,3.6,1.6,1.6,0.9051,0.2372,0.9368,2.9644,0.8656,0.6047,0.3597,0.9565,0.7628,2.6838,0.9209,0.9328,0.8854,1.8182,0.9407,0.5573,0.7036,0.5099,0.6482,0.4585,2.8775,0.7115,10.3439,0.913,1,0,0,1,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,,454,122,20.2,5.4,2528
County,state,2016,county,48,Texas,TX,48111,Dallam County,48111,7052,0,2892,31,2360,142,1129,395,175,102,19908,1380,1121,122,601,48,2207,50,975,3.1,320,107,3380,79,,,123,62,585,135,74,43,48,45,47,52,16.2,5.7,4.8,2.7,19908,1380,27.3,2.9,8.5,0.7,31.3,0.7,13.9,13.6,4.5,47.9,1.1,7.1,2.2,4.3,2.1,20.2,4.7,3.1,1.8,2,1.9,0.7,0.7,0.4545,0.2727,0.834,2.3715,0.668,0.004,0.9486,0.3043,0.9526,2.2095,0.6601,0.6561,0.7787,1.4348,0.7391,0.751,0.7431,0.419,0.0553,0.1265,2.0949,0.2648,8.1107,0.6245,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,,1747,347,24.9,5,7191
County,state,2016,county,48,Texas,TX,48113,Dallas County,48113,2513054,0,975540,571,894542,2351,461045,8623,87268,2405,28552,215,349434,4158,243237,38,676745,0,238136,0.1,109668,2195,1738401,531,,,247086,2876,14736,723,60405,1782,64375,1701,31299,1360,18.6,0.3,6.7,0.2,28552,215,22,0.3,9.7,0.1,26.9,0,9.6,12.3,0.2,69.2,0,11.5,0.2,25.3,0.3,1.5,0.1,6.8,0.2,7.2,0.2,1.2,0.1,0.6798,0.6443,0.6522,2.1225,0.5415,0.0356,0.751,0.0632,0.9051,1.7549,0.2846,0.8854,0.8933,1.7787,0.9012,0.9921,0,0.8854,0.8024,0.3478,3.0277,0.7905,8.6838,0.747,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,,578013,7850,23.2,0.3,3088958
County,state,2016,county,48,Texas,TX,48115,Dawson County,48115,13317,0,5206,81,4329,203,1866,458,389,139,21193,2281,2224,211,1919,34,3235,31,1864,1.7,359,115,8355,20,,,111,68,351,111,49,38,297,89,1877,204,16.3,4,7.4,2.6,21193,2281,25.9,2.4,14.4,0.3,24.3,0.2,16.3,8.3,2.6,62.7,0.2,6.4,1.5,2.1,1.3,6.7,2.1,1.1,0.9,6.9,2.1,14.1,1.5,0.4743,0.7273,0.8063,2.7391,0.8182,0.3597,0.4941,0.5217,0.4111,1.7866,0.3162,0.8261,0.751,1.5771,0.8142,0.5375,0.1423,0.0593,0.7747,0.9289,2.4427,0.4269,8.5455,0.7154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,2389,342,20.8,2.9,13461
County,state,2016,county,48,Texas,TX,48117,Deaf Smith County,48117,19039,0,7061,50,6081,181,3235,617,441,214,19823,1029,3138,321,2237,27,6052,46,1865,1.3,675,157,13918,18,,,290,107,537,127,272,103,379,121,363,149,17.2,3.3,4.9,2.4,19823,1029,28.2,2.9,11.7,0.1,31.8,0.2,9.9,11.1,2.6,73.1,0.1,10.2,2,4.1,1.5,7.6,1.8,4.5,1.7,6.2,2,1.9,0.8,0.5573,0.2925,0.8577,2.5296,0.747,0.1383,0.9565,0.0751,0.7905,1.9605,0.4664,0.9091,0.8617,1.7708,0.8933,0.7391,0.17,0.6561,0.6917,0.5415,2.7984,0.6482,9.0593,0.7984,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,,3599,485,19.1,2.6,18574
County,state,2016,county,48,Texas,TX,48119,Delta County,48119,5226,0,2460,46,1971,107,1110,184,200,75,20822,1836,498,76,1101,33,1159,30,915,2.4,151,52,974,3,,,23,15,198,68,51,36,188,54,73,90,21.5,3.6,9.4,3.4,20822,1836,13.7,2.1,21.1,0.6,22.2,0.6,17.8,7.7,2.6,18.6,0.1,0.2,1.5,0.9,0.6,8,2.8,2.6,1.8,9.5,2.8,1.4,1.7,0.8419,0.8735,0.1818,2.6601,0.7984,0.7905,0.2648,0.6561,0.332,2.0435,0.5415,0.0988,0.0198,0.1186,0.0395,0.2925,0.1858,0.2806,0.9605,0.4111,2.1304,0.2767,6.9526,0.4032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,863,139,16.7,2.7,4280
County,state,2016,county,48,Texas,TX,48121,Denton County,48121,754650,0,281136,290,265790,1080,64613,3497,21583,1273,36238,415,38572,1769,65579,32,197147,0,59721,0.2,23515,1162,290070,970,,,48437,1364,11113,580,6741,653,7785,579,12498,726,8.7,0.5,5.1,0.3,36238,415,8,0.4,8.7,0.1,26.1,0,8,8.8,0.4,38.4,0.1,3.8,0.2,17.2,0.5,4,0.2,2.5,0.2,2.9,0.2,1.7,0.1,0.0672,0.3281,0.0237,0.4466,0.0474,0.0158,0.6877,0.0198,0.5099,1.2332,0.0593,0.4822,0.502,0.9842,0.4941,0.9802,0.0474,0.2569,0.1225,0.4664,1.8735,0.1779,4.5375,0.0751,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,100045,3657,13.3,0.5,631807
County,state,2016,county,48,Texas,TX,48123,Dewitt County,48123,20660,0,9178,88,7105,251,3038,582,566,180,27370,1910,2920,311,3976,60,4634,0,3235,1.6,750,176,9049,16,,,110,75,1407,222,245,91,389,116,1818,228,16.2,3.1,6.7,2,27370,1910,20.1,2.2,19.2,0.3,22.4,0,17.1,10.6,2.5,43.8,0.1,1.3,0.6,1.2,0.8,15.3,2.4,3.4,1.3,5.5,1.7,8.8,1.1,0.4545,0.6443,0.5731,1.8854,0.4466,0.6996,0.2806,0.6087,0.7233,2.3123,0.7549,0.6008,0.1304,0.7312,0.3755,0.3874,0.5138,0.4862,0.5613,0.8498,2.7984,0.6443,7.7273,0.5652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2794,353,14.8,1.9,21785
County,state,2016,county,48,Texas,TX,48125,Dickens County,48125,2237,0,1397,88,869,79,391,101,100,44,22526,2815,350,79,500,65,464,58,497,4.4,83,31,728,118,,,8,8,149,43,26,15,25,15,175,42,19,4.8,11.8,4.8,22526,2815,21.5,4.6,22.4,2.9,20.7,2.6,24,9.6,3.5,32.5,5.3,2.9,2.8,0.6,0.6,10.7,3,3,1.8,2.9,1.9,7.8,1.9,0.7036,0.9486,0.6324,2.9012,0.8538,0.8458,0.1818,0.9328,0.6245,2.585,0.8893,0.3557,0.3597,0.7154,0.3597,0.2095,0.2767,0.3913,0.1225,0.8261,1.8261,0.1581,8.0277,0.6126,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,438,98,21.2,4.7,2029
County,state,2016,county,48,Texas,TX,48127,Dimmit County,48127,10842,0,4351,35,3457,274,2504,688,585,225,19528,3011,2189,263,1557,108,3245,0,2592,3.9,476,184,9378,49,,,23,41,831,235,383,172,224,107,117,65,23.3,6.4,12.8,4.9,19528,3011,33.4,4,14.4,1,29.9,0,24.1,13.8,5.2,86.5,0.5,7.4,2.2,0.5,0.9,19.1,5.4,11.1,4.9,6.5,3,1.1,0.6,0.8972,0.9644,0.9249,3.6364,0.9644,0.3597,0.9091,0.9368,0.9565,3.1621,0.996,0.9486,0.7905,1.7391,0.8775,0.1937,0.7075,0.9684,0.7233,0.2569,2.8498,0.6838,11.3874,0.9644,0,1,0,1,2,0,1,1,1,3,1,0,1,0,0,1,0,0,1,,3073,594,28.6,5.5,11335
County,state,2016,county,48,Texas,TX,48129,Donley County,48129,3506,0,2131,47,1287,76,481,126,76,42,22454,2177,291,63,796,18,694,0,622,2.8,90,35,627,13,,,27,19,489,62,29,19,22,12,298,102,15,4,4.9,2.7,22454,2177,12.7,2.7,22.7,0.5,19.8,0,18,7,2.7,17.9,0.4,0.8,1.6,1.3,0.9,22.9,3,2.3,1.5,1.7,0.9,8.5,2.9,0.3676,0.2925,0.1304,1.4111,0.2767,0.8538,0.1067,0.6917,0.253,1.9051,0.4269,0.083,0.0632,0.1462,0.0553,0.4032,0.8379,0.1897,0.0435,0.8419,2.3162,0.3636,5.7787,0.1739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,623,94,18.1,2.7,2822
County,state,2016,county,48,Texas,TX,48131,Duval County,48131,11510,0,5536,60,3892,218,2675,566,528,152,19853,2245,2470,281,2023,36,2807,75,2983,2.7,497,159,10475,121,,,25,25,804,209,289,106,438,158,512,165,24.5,5.2,11.5,3.2,19853,2245,32.9,3.8,17.6,0.3,24.4,0.7,27.1,12.8,4,91,1.1,4.9,1.9,0.5,0.5,14.5,3.8,7.4,2.7,11.3,4,4.4,1.4,0.9328,0.9407,0.917,3.6087,0.9565,0.6047,0.5099,0.9881,0.9328,3.0356,0.9842,0.9723,0.6601,1.6324,0.8498,0.1739,0.4506,0.9051,0.9842,0.7431,3.2569,0.8775,11.5336,0.9842,1,1,0,1,3,0,0,1,1,2,1,0,1,0,0,1,1,0,2,,3047,458,27.7,4.1,11189
