ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
48,Texas,TX,48477,Washington,48477,"Washington County, Texas",604.1938325,35275,0,16342,161,13321,425,6907,1074,765,294,3054,420,2943,467,4021,711,7570,94,7613,99,4693,515,555,210,1138,340,12914,389,997,316,2015,324,478,223,695,219,2239,399,20.8,3.2,4.6,1.8,22.9,3.1,12.5,2,11.7,2.1,21.5,0.3,21.6,0.3,13.6,1.5,4.2,1.6,3.4,1,36.6,1.1,6.1,1.9,12.3,2,3.6,1.7,5.2,1.6,6.3,1.1,0.2609,0.4387,0.6561,0.2372,0.1146,1.7075,0.2055,0.7352,0.2569,0.3162,0.1818,0.5217,2.0118,0.1858,0.3913,0.3913,0.3913,0.8261,0.4229,0.4783,0.5178,0.7984,3.0435,0.8024,7.1541,0.3597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40970,6176,1060,6038,217,5752,0,582,70,64,111,0,30,475,294,3,3,18.7,0.2,17.1,0.6,16.3,0,1.6,0.2,0.2,0.3,0,0.1,1.3,0.8,0,0.1
48,Texas,TX,48479,Webb,48479,"Webb County, Texas",3361.476321,274847,0,84553,196,76382,576,103476,4899,6698,874,24484,1249,48752,1638,78374,3318,25815,118,90377,11,32626,1387,8894,659,49636,1874,265270,229,9127,764,7977,484,8112,638,4588,544,3099,500,38.1,1.8,5.7,0.7,32.1,1.6,31.8,1.1,28.7,1.2,9.4,0.1,32.9,0,12,0.5,11.6,0.9,19.9,0.8,96.5,0.1,10.8,0.9,9.4,0.6,10.6,0.8,6,0.7,1.1,0.2,0.917,0.6324,0.9921,0.9368,0.9684,4.4467,0.9723,0.0079,0.9763,0.1937,0.9486,0.9763,3.1028,0.8458,0.9881,0.9881,0.9881,0.9012,0.2451,0.9802,0.664,0.3123,3.1028,0.8261,11.6404,0.9605,1,0,1,1,1,4,0,1,0,1,1,3,1,1,1,0,1,0,0,2,10,283683,68881,4028,854,76,262499,0,1340,114,120,45,21,36,358,160,78,78,25.3,0,0.3,0.1,95.5,0,0.5,0.1,0,0.1,0,0.1,0.1,0.1,0,0.1
48,Texas,TX,48481,Wharton,48481,"Wharton County, Texas",1086.141637,41672,0,17727,57,15248,368,11619,1296,1012,270,3623,548,5363,462,7926,874,7074,26,10871,68,5859,514,1306,262,2067,480,23288,263,822,217,1944,284,837,254,1179,305,561,139,28.3,3.2,5.3,1.4,23.8,3.5,20,1.7,19.2,2.1,17,0.1,26.1,0.2,14.2,1.2,8.6,1.7,5.3,1.2,55.9,0.6,4.6,1.2,11,1.6,5.5,1.7,7.7,2,1.3,0.3,0.6324,0.5692,0.7273,0.6838,0.7036,3.3163,0.8063,0.4941,0.7115,0.3439,0.7905,0.7233,3.0633,0.8261,0.7194,0.7194,0.7194,0.7549,0.3636,0.7945,0.8735,0.4032,3.1897,0.8656,10.2887,0.8775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39663,7269,801,5259,172,17424,0,165,92,31,34,0,30,403,171,6,6,17.7,0.1,12.6,0.4,41.8,0,0.4,0.2,0.1,0.1,0,0.1,1,0.4,0,0.1
48,Texas,TX,48483,Wheeler,48483,"Wheeler County, Texas",914.5324837,5187,0,2715,27,2060,129,1539,246,116,60,391,105,705,122,1081,197,1012,43,1321,8,821,123,169,62,262,117,1620,52,23,26,263,71,80,47,107,54,59,42,30,4.8,4.5,2.3,19,5,20.1,3.4,21.1,3.8,19.5,0.8,25.5,0.2,16,2.4,8.2,3,5.4,2.4,31.2,1,0.8,1,9.7,2.6,3.9,2.3,5.2,2.6,1.1,0.8,0.7154,0.419,0.3676,0.6917,0.7984,2.9921,0.7075,0.6403,0.6522,0.502,0.7194,0.7352,3.2491,0.8972,0.3241,0.3241,0.3241,0.2411,0.2964,0.5494,0.5178,0.3123,1.917,0.2134,8.4823,0.6403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4864,868,166,142,30,1339,0,2,4,8,7,0,20,129,31,0,0,16.9,0.1,2.7,0.6,25.8,0,0,0.1,0.2,0.1,0,0.9,2.5,0.6,0,0.9
48,Texas,TX,48485,Wichita,48485,"Wichita County, Texas",627.5933442,132154,0,56064,439,48538,772,31928,2022,2714,515,12982,869,9941,730,17554,1363,19449,49,29786,40,19654,931,3801,482,1698,353,46617,861,4742,639,2497,372,929,232,3227,410,13943,1078,27.1,1.7,4.6,0.9,26.7,1.7,11.7,0.9,14.8,1.1,14.7,0.1,22.5,0,16.6,0.8,7.8,1,1.4,0.3,35.3,0.7,8.5,1.1,4.5,0.7,1.9,0.5,6.6,0.8,10.6,0.8,0.5534,0.4387,0.8696,0.2055,0.3083,2.3755,0.4427,0.3043,0.3439,0.5494,0.6719,0.1621,2.0316,0.1897,0.3715,0.3715,0.3715,0.8656,0.0593,0.1542,0.7708,0.8972,2.7471,0.6245,7.5257,0.4427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137285,17605,2118,13157,512,25823,0,2704,224,786,145,120,32,3654,606,373,373,14.9,0.1,10,0.4,19.5,0,2,0.2,0.6,0.1,0.1,0.1,2.8,0.5,0.3,0.2
48,Texas,TX,48487,Wilbarger,48487,"Wilbarger County, Texas",970.9454091,12717,0,6242,104,5008,260,4938,655,453,189,1297,272,1870,273,1544,364,2205,93,2840,20,2814,421,237,125,327,152,5450,180,287,134,423,157,127,85,289,112,1013,242,40.6,5.4,6.9,2.9,25.9,5.3,21.3,3,12.6,3,17.3,0.7,22.3,0.2,22.9,3.4,4.7,2.5,2.7,1.3,42.9,1.4,4.6,2.1,6.8,2.5,2.5,1.7,5.8,2.2,8,1.9,0.9447,0.7905,0.8538,0.7391,0.1462,3.4743,0.8419,0.502,0.3083,0.9526,0.249,0.4308,2.4427,0.5217,0.5336,0.5336,0.5336,0.7549,0.1423,0.253,0.6324,0.8419,2.6245,0.5534,9.0751,0.7154,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,14259,2826,716,1161,112,3777,0,140,92,90,49,0,22,270,92,12,12,24.1,0.5,9.1,0.9,29.7,0,1.1,0.7,0.7,0.4,0,0.4,2.1,0.7,0.1,0.1
48,Texas,TX,48489,Willacy,48489,"Willacy County, Texas",590.6017791,21419,0,7391,72,5882,226,8690,883,981,282,1195,241,4050,382,5492,711,3009,53,5096,0,3131,426,660,193,1559,294,19142,139,98,74,780,197,724,190,260,99,1154,244,43.2,4.4,10.4,3,20.3,4,29.9,2.7,27.1,3.5,14,0.2,23.8,0,15.4,2.1,11.2,3.3,7.8,1.5,89.4,0.6,1.3,1,10.6,2.7,12.3,3.2,4.4,1.6,5.4,1.1,0.9605,0.9684,0.4664,0.9012,0.9526,4.2491,0.9644,0.2451,0.4822,0.4545,0.9289,0.8379,2.9486,0.8024,0.9526,0.9526,0.9526,0.3478,0.3439,0.996,0.415,0.7826,2.8853,0.7075,11.0356,0.9407,1,1,0,1,1,4,0,0,0,1,0,1,1,1,0,0,1,0,0,1,7,19106,6328,1015,154,84,18888,0,0,26,0,26,0,26,100,99,0,0,31.2,0.4,0.7,0.4,88.2,0,0,0.2,0,0.2,0,0.2,0.5,0.5,0,0.2
48,Texas,TX,48491,Williamson,48491,"Williamson County, Texas",1115.832251,570437,0,199061,238,188113,1024,63254,3659,15159,1372,44774,1752,25510,1543,54481,3456,69632,52,145945,0,57109,2413,11988,928,14707,1459,237608,2693,28456,1536,3941,420,4781,660,4263,593,4062,654,11.2,0.6,5,0.4,23.8,0.9,6.7,0.4,9.6,0.6,12.2,0.1,25.6,0,10.1,0.4,6.4,0.5,2.8,0.3,41.7,0.5,14.3,0.8,2,0.2,2.5,0.4,2.3,0.3,0.7,0.1,0.0158,0.5178,0.7273,0.0277,0.0395,1.3281,0.1028,0.1423,0.6759,0.1028,0.4664,0.4427,1.8301,0.1146,0.498,0.498,0.498,0.9565,0.0119,0.253,0.0949,0.1462,1.4625,0.0949,5.1187,0.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,501195,26124,2702,34918,1380,140449,0,40299,1051,865,216,642,165,19327,1990,1108,1108,4.6,0,6.1,0.2,24.6,0,7.1,0.2,0.2,0.1,0.1,0.1,3.4,0.3,0.2,0.1
48,Texas,TX,48493,Wilson,48493,"Wilson County, Texas",803.7341125,50110,0,17676,71,15975,290,8473,1205,959,216,2642,378,3882,492,6798,868,7919,54,12069,7,6351,731,747,180,1177,302,21979,249,145,87,4694,378,983,238,392,117,506,147,17.1,2.4,4,0.9,16.5,2.3,11.4,1.4,13.8,1.7,15.8,0.1,24.1,0,12.8,1.5,4.7,1.1,2.5,0.6,43.9,0.5,0.8,0.5,26.6,2.1,6.2,1.5,2.5,0.7,1,0.3,0.1146,0.3083,0.2016,0.1897,0.2095,1.0237,0.0474,0.3992,0.5415,0.2213,0.249,0.3953,1.8063,0.1067,0.5573,0.5573,0.5573,0.2411,0.9209,0.8617,0.1265,0.2767,2.4269,0.4625,5.8142,0.1423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,36309,4632,619,536,82,20072,0,238,94,23,29,30,43,974,189,106,106,9.3,0,1.1,0.2,40.1,0,0.5,0.2,0,0.1,0.1,0.1,1.9,0.4,0.2,0.2
48,Texas,TX,48495,Winkler,48495,"Winkler County, Texas",841.2684451,7822,0,3066,26,2618,140,1372,461,91,70,369,125,1414,235,1917,467,914,38,2305,51,764,196,166,92,840,292,5189,174,60,54,271,86,112,104,129,81,102,42,17.8,6,2.6,1.9,14.1,4.7,31.1,5.3,24.8,6.1,11.7,0.5,29.5,0.7,9.9,2.5,6.3,3.5,11.6,4,66.3,2.2,2,1.8,8.8,2.8,4.3,4,4.9,3.2,1.3,0.5,0.1265,0.1146,0.0988,0.9289,0.913,2.1818,0.3755,0.1028,0.9051,0.087,0.4545,0.9249,2.4743,0.5494,0.8261,0.8261,0.8261,0.5059,0.2213,0.6166,0.4783,0.4032,2.2253,0.3399,7.7075,0.4664,0,0,0,1,1,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,4,7321,1360,493,223,111,4809,0,0,20,68,100,2,4,23,40,64,64,17.6,0.1,2.9,1.4,61.5,0,0,0.6,0.9,1.3,0,0.1,0.3,0.5,0.8,1
48,Texas,TX,48497,Wise,48497,"Wise County, Texas",904.3933981,67884,0,24957,99,22254,477,13009,1323,1456,313,4354,471,6331,697,11456,1062,10263,106,16754,117,10440,675,1311,320,2258,480,16145,351,351,167,6301,506,768,192,576,177,893,248,19.5,2,4.4,1,19.6,2.1,13.9,1.5,17.1,1.6,15.1,0.2,24.7,0.2,15.6,1,5.9,1.4,3.5,0.8,23.8,0.5,1.4,0.7,25.2,2,3.5,0.9,2.6,0.8,1.3,0.4,0.1818,0.3992,0.3953,0.3241,0.502,1.8024,0.249,0.3439,0.5929,0.4743,0.3953,0.5336,2.34,0.4585,0.1621,0.1621,0.1621,0.3913,0.8933,0.4625,0.1344,0.4032,2.2847,0.3755,6.5892,0.2451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61430,9509,1087,810,176,13295,0,276,126,307,115,120,117,1301,218,36,36,14.2,0.1,1.2,0.3,19.6,0,0.4,0.2,0.5,0.2,0.2,0.2,1.9,0.3,0.1,0.1
48,Texas,TX,48499,Wood,48499,"Wood County, Texas",645.2429114,45054,0,21384,103,16716,416,9289,1169,906,286,3316,412,4704,460,6957,750,12045,160,8649,45,8994,771,795,239,754,297,8059,345,395,189,3545,388,334,128,865,233,1625,226,21.4,2.7,5.1,1.6,19.8,2.4,14.4,1.4,15.8,1.7,26.7,0.4,19.2,0.1,20.4,1.8,4.8,1.4,1.8,0.7,17.9,0.8,1.8,0.9,16.6,1.8,2,0.8,5.2,1.4,3.6,0.5,0.2964,0.5415,0.4111,0.3557,0.3834,1.9881,0.3004,0.9091,0.0791,0.8577,0.2609,0.2292,2.336,0.4506,0.0791,0.0791,0.0791,0.4664,0.6601,0.1739,0.5178,0.7115,2.5297,0.5138,6.9329,0.3083,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,39848,6348,969,2175,223,4610,0,274,44,333,83,41,62,583,232,43,43,14.6,0.1,4.8,0.5,10.2,0,0.6,0.1,0.7,0.2,0.1,0.1,1.3,0.5,0.1,0.1
48,Texas,TX,48501,Yoakum,48501,"Yoakum County, Texas",799.7147246,8612,0,3051,17,2601,170,1739,561,197,83,363,153,1563,255,2202,684,921,66,2837,0,916,199,64,50,847,232,5906,119,32,52,446,165,142,85,62,58,0,20,20.2,6.5,5.3,2.1,14,5.8,30.8,5.3,25.6,7.9,10.7,0.8,32.9,0,10.6,2.3,2.5,1.9,10.8,3,68.6,1.4,1,1.7,14.6,5.4,5.5,3.2,2.4,2.3,0,0.2,0.2134,0.5692,0.0909,0.9209,0.9328,2.7272,0.6206,0.0514,0.9763,0.1265,0.0474,0.9051,2.1067,0.2332,0.8656,0.8656,0.8656,0.2885,0.502,0.7945,0.1107,0,1.6957,0.1383,7.3952,0.4071,0,0,0,1,1,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,4,8939,1276,506,13,74,5766,0,27,32,0,20,0,20,71,69,29,29,14.8,5.9,0.2,0.9,67,0,0.3,0.4,0,0.5,0,0.5,0.8,0.8,0.3,0.5
48,Texas,TX,48503,Young,48503,"Young County, Texas",914.4979373,17961,0,8730,32,7491,264,4403,636,251,136,1269,256,1889,331,3368,583,3684,91,4354,65,2265,328,557,164,287,135,4050,200,191,115,853,195,109,85,354,136,260,67,24.9,3.6,3,1.6,16.9,3.4,15.2,2.6,19,3.3,20.5,0.5,24.2,0.4,12.8,1.9,7.4,2.2,1.7,0.8,22.5,1.1,2.2,1.3,9.8,2.2,1.5,1.1,4.7,1.8,1.4,0.4,0.4466,0.1542,0.2213,0.415,0.6838,1.9209,0.2688,0.6917,0.5534,0.2213,0.6364,0.1976,2.3004,0.4111,0.1344,0.1344,0.1344,0.5375,0.3004,0.0988,0.4545,0.4466,1.8378,0.1897,6.1935,0.1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16975,2814,580,329,136,3411,0,44,46,137,118,0,22,98,62,31,31,15.9,0.1,1.8,0.8,19,0,0.2,0.3,0.8,0.7,0,0.2,0.5,0.3,0.2,0.2
48,Texas,TX,48505,Zapata,48505,"Zapata County, Texas",998.4119116,14243,0,6468,29,4689,228,6496,922,466,187,1164,304,2836,391,3679,618,1944,125,4756,41,2435,419,608,268,2859,486,13670,185,148,121,1748,387,544,179,456,157,37,60,46.2,6.5,8.3,3.1,24.8,6.4,35.3,4.9,25.9,4.3,13.6,0.9,33.4,0.3,17.1,2.9,13,5.7,22.1,3.8,96,1.3,2.3,1.9,27,6,11.6,3.8,9.7,3.4,0.3,0.4,0.9763,0.8972,0.7945,0.9723,0.9447,4.585,0.9802,0.2213,0.9881,0.6047,0.9881,0.9802,3.7824,0.9881,0.9842,0.9842,0.9842,0.5534,0.9368,0.9921,0.9447,0.0632,3.4902,0.9209,12.8418,0.9921,1,0,0,1,1,3,0,1,0,1,1,3,1,1,0,1,1,1,0,3,10,13108,4563,950,0,22,13467,0,171,172,0,22,0,22,32,53,0,0,32.1,0.2,0,0.3,94.6,0,1.2,1.2,0,0.3,0,0.3,0.2,0.4,0,0.3
48,Texas,TX,48507,Zavala,48507,"Zavala County, Texas",1297.406534,11930,0,4423,23,3674,167,6494,771,224,167,828,285,1724,280,1908,465,1772,112,3464,47,2134,356,508,207,619,214,11304,144,6,24,1080,279,260,171,188,103,129,56,55,6.5,4.4,3.2,22.5,7.7,24.3,3.9,16.2,3.9,14.9,0.9,29,0.4,18.1,3,13.8,5.6,5.6,1.9,94.8,1.2,0.1,0.5,24.4,6.3,7.1,4.6,5.1,2.8,1.1,0.5,0.996,0.3992,0.6443,0.8221,0.419,3.2806,0.7945,0.3281,0.8814,0.7075,0.9921,0.7549,3.664,0.9763,0.9802,0.9802,0.9802,0.0949,0.8814,0.9012,0.5138,0.3123,2.7036,0.5968,10.6284,0.9012,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,4,11679,3919,1021,80,135,11200,0,3,5,0,22,0,22,21,34,0,0,33.2,0.2,0.7,1.1,93.9,0,0,0.1,0,0.4,0,0.4,0.2,0.3,0,0.4
